Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-4-11 4:03,2.639,142,0.2,0.4,0,0.13 | 0.16 | 0.20,0.40 | 1.40 | 2.41,0.83 | 1.42 | 5.05
2024-4-11 4:03,2.639,142,0.2,0.4,0,0.13 | 0.16 | 0.20,0.40 | 1.40 | 2.41,0.83 | 1.42 | 5.05
2024-4-11 4:03,5.754,142,0.2,0.2,0,0.13 | 0.22 | 0.36,0.39 | 0.98 | 2.41,0.83 | 2.05 | 5.10
2024-4-11 4:03,5.754,142,0.2,0.2,0,0.13 | 0.22 | 0.36,0.39 | 0.98 | 2.41,0.83 | 2.05 | 5.10
2024-4-11 4:03,6.676,142,0.2,0.2,0,0.13 | 0.28 | 0.44,0.39 | 0.49 | 0.70,2.84 | 4.11 | 5.10
2024-4-11 4:03,6.676,142,0.2,0.2,0,0.13 | 0.28 | 0.44,0.39 | 0.49 | 0.70,2.84 | 4.11 | 5.10
2024-4-11 4:03,9.645,142,0.2,0.2,0,0.12 | 0.22 | 0.44,0.26 | 0.47 | 0.75,2.65 | 4.30 | 7.69
2024-4-11 4:03,9.645,142,0.2,0.2,0,0.12 | 0.22 | 0.44,0.26 | 0.47 | 0.75,2.65 | 4.30 | 7.69
2024-4-11 4:03,10.654,142,0.2,0.2,0,0.12 | 0.25 | 0.44,0.26 | 0.50 | 0.75,2.65 | 3.99 | 7.69
2024-4-11 4:03,10.654,142,0.2,0.2,0,0.12 | 0.25 | 0.44,0.26 | 0.50 | 0.75,2.65 | 3.99 | 7.69
2024-4-11 4:03,9.778,142,0.2,0.2,0,0.12 | 0.25 | 0.44,0.26 | 0.50 | 0.75,2.65 | 3.99 | 7.69
2024-4-11 4:03,9.778,142,0.2,0.2,0,0.12 | 0.25 | 0.44,0.26 | 0.50 | 0.75,2.65 | 3.99 | 7.69
2024-4-11 4:03,10.638,142,0.2,0.2,0,0.12 | 0.60 | 1.85,0.26 | 0.47 | 0.75,2.65 | 4.28 | 7.69
2024-4-11 4:03,10.638,142,0.2,0.2,0,0.12 | 0.60 | 1.85,0.26 | 0.47 | 0.75,2.65 | 4.28 | 7.69
2024-4-11 4:03,13.729,142,0.2,0.2,0,0.06 | 0.57 | 1.85,0.16 | 0.36 | 0.53,3.75 | 5.49 | 12.66
2024-4-11 4:03,13.729,142,0.2,0.2,0,0.06 | 0.57 | 1.85,0.16 | 0.36 | 0.53,3.75 | 5.49 | 12.66
2024-4-11 4:03,16.668,142,0.2,0.2,0,0.06 | 0.27 | 0.56,0.07 | 0.22 | 0.44,4.51 | 8.94 | 29.85
2024-4-11 4:03,16.668,142,0.2,0.2,0,0.06 | 0.27 | 0.56,0.07 | 0.22 | 0.44,4.51 | 8.94 | 29.85
2024-4-11 4:03,17.658,142,0.2,0.2,0,0.07 | 0.28 | 0.56,0.07 | 0.25 | 0.44,4.51 | 8.11 | 29.85
2024-4-11 4:03,17.658,142,0.2,0.2,0,0.07 | 0.28 | 0.56,0.07 | 0.25 | 0.44,4.51 | 8.11 | 29.85
2024-4-11 4:03,16.816,142,0.2,0.2,0,0.07 | 0.28 | 0.56,0.07 | 0.25 | 0.44,4.51 | 8.11 | 29.85
2024-4-11 4:03,16.816,142,0.2,0.2,0,0.07 | 0.28 | 0.56,0.07 | 0.25 | 0.44,4.51 | 8.11 | 29.85
2024-4-11 4:03,15.755,142,0.2,0.2,0,0.07 | 0.28 | 0.56,0.07 | 0.25 | 0.44,4.51 | 8.11 | 29.85
2024-4-11 4:03,15.755,142,0.2,0.2,0,0.07 | 0.28 | 0.56,0.07 | 0.25 | 0.44,4.51 | 8.11 | 29.85
2024-4-11 4:03,16.688,142,0.2,0.2,0,0.04 | 0.27 | 0.56,0.07 | 0.32 | 0.75,2.66 | 6.18 | 29.85
2024-4-11 4:03,16.688,142,0.2,0.2,0,0.04 | 0.27 | 0.56,0.07 | 0.32 | 0.75,2.66 | 6.18 | 29.85
2024-4-11 4:03,15.891,142,0.2,0.2,0,0.04 | 0.27 | 0.56,0.07 | 0.32 | 0.75,2.66 | 6.18 | 29.85
2024-4-11 4:03,15.891,142,0.2,0.2,0,0.04 | 0.27 | 0.56,0.07 | 0.32 | 0.75,2.66 | 6.18 | 29.85
2024-4-11 4:03,16.82,142,0.2,0.2,0,0.04 | 0.14 | 0.38,0.23 | 0.45 | 0.75,2.66 | 4.48 | 8.81
2024-4-11 4:03,16.82,142,0.2,0.2,0,0.04 | 0.14 | 0.38,0.23 | 0.45 | 0.75,2.66 | 4.48 | 8.81
2024-4-11 4:03,17.625,647,0.4,0.2,0,0.04 | 0.06 | 0.12,0.25 | 0.48 | 0.75,2.66 | 4.14 | 8.03
2024-4-11 4:03,17.625,647,0.4,0.2,0,0.04 | 0.06 | 0.12,0.25 | 0.48 | 0.75,2.66 | 4.14 | 8.03
2024-4-11 4:03,16.706,647,0.4,0.2,0,0.04 | 0.06 | 0.12,0.25 | 0.48 | 0.75,2.66 | 4.14 | 8.03
2024-4-11 4:03,16.706,647,0.4,0.2,0,0.04 | 0.06 | 0.12,0.25 | 0.48 | 0.75,2.66 | 4.14 | 8.03
2024-4-11 4:03,17.639,647,0.4,0.2,0,0.03 | 0.04 | 0.04,0.37 | 0.72 | 1.18,1.69 | 2.79 | 5.35
2024-4-11 4:03,17.639,647,0.4,0.2,0,0.03 | 0.04 | 0.04,0.37 | 0.72 | 1.18,1.69 | 2.79 | 5.35
2024-4-11 4:03,18.653,647,0.4,0.2,0,0.03 | 0.04 | 0.04,0.37 | 0.91 | 1.53,1.30 | 2.19 | 5.35
2024-4-11 4:03,18.653,647,0.4,0.2,0,0.03 | 0.04 | 0.04,0.37 | 0.91 | 1.53,1.30 | 2.19 | 5.35
2024-4-11 4:03,17.787,647,0.4,0.2,0,0.03 | 0.04 | 0.04,0.37 | 0.91 | 1.53,1.30 | 2.19 | 5.35
2024-4-11 4:03,17.787,647,0.4,0.2,0,0.03 | 0.04 | 0.04,0.37 | 0.91 | 1.53,1.30 | 2.19 | 5.35
2024-4-11 4:03,18.723,647,0.4,0.2,0,0.03 | 0.04 | 0.04,0.37 | 1.13 | 1.53,1.30 | 1.77 | 5.35
2024-4-11 4:03,18.723,647,0.4,0.2,0,0.03 | 0.04 | 0.04,0.37 | 1.13 | 1.53,1.30 | 1.77 | 5.35
2024-4-11 4:03,19.653,647,0.4,0.2,0,0.03 | 0.03 | 0.04,1.18 | 1.36 | 1.53,1.30 | 1.47 | 1.69
2024-4-11 4:03,19.653,1093,0.6,0.2,0,0.03 | 0.03 | 0.04,1.18 | 1.36 | 1.53,1.30 | 1.47 | 1.69
2024-4-11 4:03,20.665,1093,0.6,0.2,0,0.03 | 0.03 | 0.04,1.09 | 1.33 | 1.53,1.30 | 1.50 | 1.84
2024-4-11 4:03,20.665,1093,0.6,0.2,0,0.03 | 0.03 | 0.04,1.09 | 1.33 | 1.53,1.30 | 1.50 | 1.84
2024-4-11 4:03,19.795,1093,0.6,0.2,0,0.03 | 0.03 | 0.04,1.09 | 1.33 | 1.53,1.30 | 1.50 | 1.84
2024-4-11 4:03,19.795,1093,0.6,0.2,0,0.03 | 0.03 | 0.04,1.09 | 1.33 | 1.53,1.30 | 1.50 | 1.84
2024-4-11 4:03,20.737,1093,0.6,0.2,0,0.02 | 0.03 | 0.03,1.09 | 1.36 | 1.65,1.21 | 1.47 | 1.84
2024-4-11 4:03,20.737,1093,0.6,0.2,0,0.02 | 0.03 | 0.03,1.09 | 1.36 | 1.65,1.21 | 1.47 | 1.84
2024-4-11 4:03,21.673,1093,0.6,0.2,0,0.02 | 0.03 | 0.03,1.09 | 1.36 | 1.65,1.21 | 1.47 | 1.84
2024-4-11 4:03,21.673,1093,0.6,0.2,0,0.02 | 0.03 | 0.03,1.09 | 1.36 | 1.65,1.21 | 1.47 | 1.84
2024-4-11 4:03,20.88,1093,0.6,0.2,0,0.02 | 0.03 | 0.03,1.09 | 1.36 | 1.65,1.21 | 1.47 | 1.84
2024-4-11 4:03,20.88,1093,0.6,0.2,0,0.02 | 0.03 | 0.03,1.09 | 1.36 | 1.65,1.21 | 1.47 | 1.84
2024-4-11 4:03,23.629,1093,0.6,0.2,0,0.02 | 0.02 | 0.03,0.78 | 1.26 | 1.65,1.21 | 1.59 | 2.56
2024-4-11 4:03,23.629,1093,0.6,0.2,0,0.02 | 0.02 | 0.03,0.78 | 1.26 | 1.65,1.21 | 1.59 | 2.56
2024-4-11 4:03,24.753,1904,0.8,0.2,0,0.02 | 0.03 | 0.03,0.38 | 0.94 | 1.42,1.41 | 2.13 | 5.22
2024-4-11 4:03,24.753,1904,0.8,0.2,0,0.02 | 0.03 | 0.03,0.38 | 0.94 | 1.42,1.41 | 2.13 | 5.22
2024-4-11 4:03,25.687,1904,0.8,0.2,0,0.02 | 0.04 | 0.06,0.38 | 0.81 | 1.18,1.70 | 2.48 | 5.22
2024-4-11 4:03,25.687,1904,0.8,0.2,0,0.02 | 0.04 | 0.06,0.38 | 0.81 | 1.18,1.70 | 2.48 | 5.22
2024-4-11 4:03,24.626,1904,0.8,0.2,0,0.02 | 0.04 | 0.06,0.38 | 0.81 | 1.18,1.70 | 2.48 | 5.22
2024-4-11 4:03,24.626,1904,0.8,0.2,0,0.02 | 0.04 | 0.06,0.38 | 0.81 | 1.18,1.70 | 2.48 | 5.22
2024-4-11 4:03,25.662,1904,0.8,0.2,0,0.02 | 0.03 | 0.06,0.38 | 0.96 | 1.78,1.13 | 2.09 | 5.22
2024-4-11 4:03,25.662,1904,0.8,0.2,0,0.02 | 0.03 | 0.06,0.38 | 0.96 | 1.78,1.13 | 2.09 | 5.22
2024-4-11 4:03,26.759,1904,0.8,0.2,0,0.02 | 0.03 | 0.06,0.38 | 1.17 | 1.78,1.13 | 1.71 | 5.22
2024-4-11 4:03,26.759,1904,0.8,0.4,0,0.02 | 0.03 | 0.06,0.38 | 1.17 | 1.78,1.13 | 1.71 | 5.22
2024-4-11 4:03,25.706,1904,0.8,0.4,0,0.02 | 0.03 | 0.06,0.38 | 1.17 | 1.78,1.13 | 1.71 | 5.22
2024-4-11 4:03,25.706,1904,0.8,0.4,0,0.02 | 0.03 | 0.06,0.38 | 1.17 | 1.78,1.13 | 1.71 | 5.22
2024-4-11 4:03,26.645,1904,0.8,0.4,0,0.02 | 0.03 | 0.06,0.88 | 1.48 | 1.78,1.13 | 1.35 | 2.27
2024-4-11 4:03,26.645,1904,0.8,0.4,0,0.02 | 0.03 | 0.06,0.88 | 1.48 | 1.78,1.13 | 1.35 | 2.27
2024-4-11 4:03,27.708,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,1.30 | 1.59 | 1.78,1.13 | 1.26 | 1.53
2024-4-11 4:03,27.708,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,1.30 | 1.59 | 1.78,1.13 | 1.26 | 1.53
2024-4-11 4:03,28.629,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.97 | 1.39 | 1.65,1.21 | 1.44 | 2.06
2024-4-11 4:03,28.629,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.97 | 1.39 | 1.65,1.21 | 1.44 | 2.06
2024-4-11 4:03,29.725,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.91 | 1.21 | 1.65,1.21 | 1.65 | 2.19
2024-4-11 4:03,29.725,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.91 | 1.21 | 1.65,1.21 | 1.65 | 2.19
2024-4-11 4:03,30.657,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.91 | 1.04 | 1.30,1.53 | 1.93 | 2.19
2024-4-11 4:03,30.657,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.91 | 1.04 | 1.30,1.53 | 1.93 | 2.19
2024-4-11 4:03,29.856,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.91 | 1.04 | 1.30,1.53 | 1.93 | 2.19
2024-4-11 4:03,29.856,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.91 | 1.04 | 1.30,1.53 | 1.93 | 2.19
2024-4-11 4:03,28.797,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.91 | 1.04 | 1.30,1.53 | 1.93 | 2.19
2024-4-11 4:03,28.797,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.91 | 1.04 | 1.30,1.53 | 1.93 | 2.19
2024-4-11 4:03,29.728,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.86 | 0.93 | 0.97,2.06 | 2.16 | 2.33
2024-4-11 4:03,29.728,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.86 | 0.93 | 0.97,2.06 | 2.16 | 2.33
2024-4-11 4:03,30.67,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.53 | 0.81 | 0.96,2.08 | 2.46 | 3.81
2024-4-11 4:03,30.67,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.53 | 0.81 | 0.96,2.08 | 2.46 | 3.81
2024-4-11 4:03,29.872,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.53 | 0.81 | 0.96,2.08 | 2.46 | 3.81
2024-4-11 4:03,29.872,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.53 | 0.81 | 0.96,2.08 | 2.46 | 3.81
2024-4-11 4:03,30.665,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.71 | 0.96,2.08 | 2.80 | 3.88
2024-4-11 4:03,30.665,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.71 | 0.96,2.08 | 2.80 | 3.88
2024-4-11 4:03,29.747,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.71 | 0.96,2.08 | 2.80 | 3.88
2024-4-11 4:03,29.747,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.71 | 0.96,2.08 | 2.80 | 3.88
2024-4-11 4:03,30.688,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.62 | 0.86,2.33 | 3.23 | 3.88
2024-4-11 4:03,30.688,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.62 | 0.86,2.33 | 3.23 | 3.88
2024-4-11 4:03,29.629,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.62 | 0.86,2.33 | 3.23 | 3.88
2024-4-11 4:03,29.629,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.62 | 0.86,2.33 | 3.23 | 3.88
2024-4-11 4:03,30.655,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.54 | 0.58,3.45 | 3.70 | 3.88
2024-4-11 4:03,30.655,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.54 | 0.58,3.45 | 3.70 | 3.88
2024-4-11 4:03,29.666,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.54 | 0.58,3.45 | 3.70 | 3.88
2024-4-11 4:03,29.666,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.54 | 0.58,3.45 | 3.70 | 3.88
2024-4-11 4:03,28.706,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.54 | 0.58,3.45 | 3.70 | 3.88
2024-4-11 4:03,28.706,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.54 | 0.58,3.45 | 3.70 | 3.88
2024-4-11 4:03,29.642,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.83 | 1.71,1.17 | 2.40 | 3.88
2024-4-11 4:03,29.642,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.83 | 1.71,1.17 | 2.40 | 3.88
2024-4-11 4:03,28.849,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.83 | 1.71,1.17 | 2.40 | 3.88
2024-4-11 4:03,28.849,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.52 | 0.83 | 1.71,1.17 | 2.40 | 3.88
2024-4-11 4:03,29.777,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.54 | 1.12 | 1.71,1.17 | 1.79 | 3.70
2024-4-11 4:03,29.777,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.54 | 1.12 | 1.71,1.17 | 1.79 | 3.70
2024-4-11 4:03,28.724,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.54 | 1.12 | 1.71,1.17 | 1.79 | 3.70
2024-4-11 4:03,28.724,3886,1,0.8,0,0.02 | 0.02 | 0.02,0.54 | 1.12 | 1.71,1.17 | 1.79 | 3.70
2024-4-11 4:03,29.652,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.54 | 1.40 | 1.71,1.17 | 1.43 | 3.70
2024-4-11 4:03,29.652,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.54 | 1.40 | 1.71,1.17 | 1.43 | 3.70
2024-4-11 4:03,28.689,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.54 | 1.40 | 1.71,1.17 | 1.43 | 3.70
2024-4-11 4:03,28.689,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.54 | 1.40 | 1.71,1.17 | 1.43 | 3.70
2024-4-11 4:03,27.802,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.54 | 1.40 | 1.71,1.17 | 1.43 | 3.70
2024-4-11 4:04,27.802,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.54 | 1.40 | 1.71,1.17 | 1.43 | 3.70
2024-4-11 4:04,28.74,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.65 | 1.74 | 1.89,1.06 | 1.15 | 1.21
2024-4-11 4:04,28.74,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.65 | 1.74 | 1.89,1.06 | 1.15 | 1.21
2024-4-11 4:04,29.67,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.52 | 1.69 | 1.89,1.06 | 1.18 | 1.32
2024-4-11 4:04,29.67,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.52 | 1.69 | 1.89,1.06 | 1.18 | 1.32
2024-4-11 4:04,28.871,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.52 | 1.69 | 1.89,1.06 | 1.18 | 1.32
2024-4-11 4:04,28.871,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.52 | 1.69 | 1.89,1.06 | 1.18 | 1.32
2024-4-11 4:04,29.69,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.52 | 1.73 | 1.89,1.06 | 1.16 | 1.32
2024-4-11 4:04,29.69,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.52 | 1.73 | 1.89,1.06 | 1.16 | 1.32
2024-4-11 4:04,28.755,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.52 | 1.73 | 1.89,1.06 | 1.16 | 1.32
2024-4-11 4:04,28.755,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.52 | 1.73 | 1.89,1.06 | 1.16 | 1.32
2024-4-11 4:04,29.689,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.52 | 1.78 | 1.92,1.04 | 1.12 | 1.32
2024-4-11 4:04,29.689,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.52 | 1.78 | 1.92,1.04 | 1.12 | 1.32
2024-4-11 4:04,28.631,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.52 | 1.78 | 1.92,1.04 | 1.12 | 1.32
2024-4-11 4:04,28.631,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.52 | 1.78 | 1.92,1.04 | 1.12 | 1.32
2024-4-11 4:04,29.74,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.52 | 1.75 | 1.92,1.04 | 1.15 | 1.32
2024-4-11 4:04,29.74,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.52 | 1.75 | 1.92,1.04 | 1.15 | 1.32
2024-4-11 4:04,28.663,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.52 | 1.75 | 1.92,1.04 | 1.15 | 1.32
2024-4-11 4:04,28.663,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.52 | 1.75 | 1.92,1.04 | 1.15 | 1.32
2024-4-11 4:04,27.707,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.52 | 1.75 | 1.92,1.04 | 1.15 | 1.32
2024-4-11 4:04,27.707,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.52 | 1.75 | 1.92,1.04 | 1.15 | 1.32
2024-4-11 4:04,28.647,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.75 | 1.91 | 2.17,0.92 | 1.05 | 1.15
2024-4-11 4:04,28.647,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.75 | 1.91 | 2.17,0.92 | 1.05 | 1.15
2024-4-11 4:04,27.847,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 1.91 | 2.17,0.92 | 1.05 | 1.15
2024-4-11 4:04,27.847,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 1.91 | 2.17,0.92 | 1.05 | 1.15
2024-4-11 4:04,26.784,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 1.91 | 2.17,0.92 | 1.05 | 1.15
2024-4-11 4:04,26.784,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 1.91 | 2.17,0.92 | 1.05 | 1.15
2024-4-11 4:04,25.726,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 1.91 | 2.17,0.92 | 1.05 | 1.15
2024-4-11 4:04,25.726,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 1.91 | 2.17,0.92 | 1.05 | 1.15
2024-4-11 4:04,24.662,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 1.91 | 2.17,0.92 | 1.05 | 1.15
2024-4-11 4:04,24.662,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 1.91 | 2.17,0.92 | 1.05 | 1.15
2024-4-11 4:04,25.864,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 2.26 | 3.21,0.62 | 0.89 | 1.15
2024-4-11 4:04,25.864,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 2.26 | 3.21,0.62 | 0.89 | 1.15
2024-4-11 4:04,24.803,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 2.26 | 3.21,0.62 | 0.89 | 1.15
2024-4-11 4:04,24.803,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 2.26 | 3.21,0.62 | 0.89 | 1.15
2024-4-11 4:04,25.66,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 2.39 | 3.21,0.62 | 0.84 | 1.15
2024-4-11 4:04,25.66,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 2.39 | 3.21,0.62 | 0.84 | 1.15
2024-4-11 4:04,24.674,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 2.39 | 3.21,0.62 | 0.84 | 1.15
2024-4-11 4:04,24.674,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.75 | 2.39 | 3.21,0.62 | 0.84 | 1.15
2024-4-11 4:04,25.879,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.62 | 2.36 | 3.21,0.62 | 0.85 | 1.23
2024-4-11 4:04,25.879,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.62 | 2.36 | 3.21,0.62 | 0.85 | 1.23
2024-4-11 4:04,24.818,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.62 | 2.22 | 3.21,0.62 | 0.90 | 1.23
2024-4-11 4:04,24.818,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.62 | 2.22 | 3.21,0.62 | 0.90 | 1.23
2024-4-11 4:04,25.751,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.62 | 2.22 | 3.21,0.62 | 0.90 | 1.23
2024-4-11 4:04,25.751,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.62 | 2.22 | 3.21,0.62 | 0.90 | 1.23
2024-4-11 4:04,26.629,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 1.78 | 2.42,0.83 | 1.13 | 1.42
2024-4-11 4:04,26.629,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 1.78 | 2.42,0.83 | 1.13 | 1.42
2024-4-11 4:04,25.629,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 1.78 | 2.42,0.83 | 1.13 | 1.42
2024-4-11 4:04,25.629,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 1.78 | 2.42,0.83 | 1.13 | 1.42
2024-4-11 4:04,26.827,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 1.73 | 2.25,0.89 | 1.15 | 1.42
2024-4-11 4:04,26.827,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 1.73 | 2.25,0.89 | 1.15 | 1.42
2024-4-11 4:04,25.77,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 1.73 | 2.25,0.89 | 1.15 | 1.42
2024-4-11 4:04,25.77,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 1.73 | 2.25,0.89 | 1.15 | 1.42
2024-4-11 4:04,24.71,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 1.73 | 2.25,0.89 | 1.15 | 1.42
2024-4-11 4:04,24.71,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 1.73 | 2.25,0.89 | 1.15 | 1.42
2024-4-11 4:04,23.642,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 1.73 | 2.25,0.89 | 1.15 | 1.42
2024-4-11 4:04,23.642,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 1.73 | 2.25,0.89 | 1.15 | 1.42
2024-4-11 4:04,24.68,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
2024-4-11 4:04,24.68,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
2024-4-11 4:04,23.783,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
2024-4-11 4:04,23.783,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
2024-4-11 4:04,22.725,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
2024-4-11 4:04,22.725,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
2024-4-11 4:04,21.658,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
2024-4-11 4:04,21.658,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
2024-4-11 4:04,20.864,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
2024-4-11 4:04,20.864,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
2024-4-11 4:04,19.799,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
2024-4-11 4:04,19.799,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
2024-4-11 4:04,18.742,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
